Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
222.0,225.0,"B7_-1_2_1_Stitched[GFP 469,525]_002.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_002.tif",177
259.0,266.0,"B7_-1_2_1_Stitched[GFP 469,525]_003.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_003.tif",178
286.0,299.0,"B7_-1_2_1_Stitched[GFP 469,525]_004.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_004.tif",179
318.0,333.0,"B7_-1_2_1_Stitched[GFP 469,525]_005.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_005.tif",180
364.0,406.0,"B7_-1_2_1_Stitched[GFP 469,525]_006.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_006.tif",181
398.0,429.0,"B7_-1_2_1_Stitched[GFP 469,525]_007.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_007.tif",182
450.0,504.0,"B7_-1_2_1_Stitched[GFP 469,525]_008.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_008.tif",183
498.0,570.0,"B7_-1_2_1_Stitched[GFP 469,525]_009.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_009.tif",184
553.0,616.0,"B7_-1_2_1_Stitched[GFP 469,525]_010.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_010.tif",185
625.0,704.0,"B7_-1_2_1_Stitched[GFP 469,525]_011.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_011.tif",186
715.0,833.0,"B7_-1_2_1_Stitched[GFP 469,525]_012.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_012.tif",187
801.0,921.0,"B7_-1_2_1_Stitched[GFP 469,525]_013.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_013.tif",188
894.0,1003.0,"B7_-1_2_1_Stitched[GFP 469,525]_014.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_014.tif",189
978.0,1128.0,"B7_-1_2_1_Stitched[GFP 469,525]_015.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_015.tif",190
